product_name,overall_rating,review
Younky Fashion Women's Full Coverage Bra,3.86,Value for money but has some minor issues.
Peches by Peches - Polyamide Black Polka Dots Demicup Semi Padded Underwired Women's Balconette Bra,3.17,"Decent quality, satisfied with the purchase."
Ploomz Women's T-Shirt Bra,3.87,"Decent quality, satisfied with the purchase."
"ShowTime Women's Full Coverage, T-Shirt Bra",2.88,Has some flaws but works okay.
Urbaano Women's Full Coverage Bra,3.45,"Decent quality, satisfied with the purchase."
Vivity Comfortable Women's Plunge Bra,3.99,"Decent quality, satisfied with the purchase."
Vivity Plain Women's Plunge Bra,2.32,"Average product, not worth the price."
Ploomz Women's Full Coverage Bra,2.78,"Average product, not worth the price."
Ploomz Women's T-Shirt Bra,4.56,Loved it! Great quality and value for money.
Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,3.04,"Good product, but could be better."
Vivity Plain Women's Full Coverage Bra,3.14,"Decent quality, satisfied with the purchase."
Ploomz Fashion Women's Full Coverage Bra,3.27,"Decent quality, satisfied with the purchase."
Grafion Comfort Feel Women's Full Coverage Bra,2.69,Not up to the mark. Expected better.
S4S Comfortable Women's Full Coverage Bra,2.86,Has some flaws but works okay.
Status First Love Women's Minimizer Bra,3.83,"Decent quality, satisfied with the purchase."
Pink Pearl PD-1510 Women's Full Coverage Bra,3.45,Value for money but has some minor issues.
Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,4.35,Amazing experience using this. Will buy again!
Grafion Comfortable Women's Full Coverage Bra,2.35,Has some flaws but works okay.
Zet Zone Fashionable Women's Full Coverage Bra,4.38,Excellent product! Highly recommended.
Status Fashion Women's Push-up Bra,3.01,Value for money but has some minor issues.
Grafion Comfort Feel Women's Full Coverage Bra,2.3,"Average product, not worth the price."
Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,2.93,Not up to the mark. Expected better.
Ploomz Fashion Women's Push-up Bra,4.74,Amazing experience using this. Will buy again!
S4S Comfortable Women's Full Coverage Bra,4.99,Excellent product! Highly recommended.
S4S Stylish Women's Push-up Bra,2.4,Has some flaws but works okay.
Wolfie LaceRed117 Women's Push-up Bra,5.0,Loved it! Great quality and value for money.
Two Dots Comfortable Women's Sports Bra,4.27,Excellent product! Highly recommended.
Grafion Comfortable Women's Full Coverage Bra,3.87,"Good product, but could be better."
S4S Comfortable Women's Full Coverage Bra,2.2,"Average product, not worth the price."
Status Fashionable Women's T-Shirt Bra,3.75,Value for money but has some minor issues.
S4S Stylish Women's Push-up Bra,3.2,"Decent quality, satisfied with the purchase."
Younky Women's Sports Bra,4.0,Loved it! Great quality and value for money.
S4S Printed Women's Full Coverage Bra,3.02,"Decent quality, satisfied with the purchase."
S4S Stylish Women's Full Coverage Bra,3.22,"Good product, but could be better."
Tia by Ten on Ten Bonnie Women's T-Shirt Bra,3.75,"Decent quality, satisfied with the purchase."
Vivity Women's Plunge Bra,5.0,Excellent product! Highly recommended.
Page3 P3TBS01 Women's Tube Bra,3.15,"Good product, but could be better."
S4S Stylish Women's Push-up Bra,3.17,"Good product, but could be better."
Grafion Comfort Feel Women's Full Coverage Bra,3.8,Value for money but has some minor issues.
Younky Fashion Women's Full Coverage Bra,2.09,"Average product, not worth the price."
PrivateLifes Privacy 4pcs Combo Women's Tube Bra,4.56,Amazing experience using this. Will buy again!
Wolfie Neonbrapeach101 Women's Push-up Bra,5.0,Amazing experience using this. Will buy again!
S4S Comfortable Women's Full Coverage Bra,4.7,Loved it! Great quality and value for money.
Vaishna Pro Women's Full Coverage Bra,4.73,Excellent product! Highly recommended.
Tia by Ten on Ten Lacy Women's Push-up Bra,1.0,Very disappointed. Poor quality.
S4S Printed Women's Full Coverage Bra,3.25,Value for money but has some minor issues.
S4S Printed Women's Full Coverage Bra,4.72,Excellent product! Highly recommended.
Pink Pearl Blush Women's Full Coverage Bra,4.82,Amazing experience using this. Will buy again!
Tia by Ten on Ten Velvetina Women's Push-up Bra,5.0,Loved it! Great quality and value for money.
Urbaano Bridal Bra Pack Women's Full Coverage Bra,5.0,Excellent product! Highly recommended.
S4S Stylish Women's Push-up Bra,3.16,"Good product, but could be better."
Vivity Women's Plunge Bra,3.3,"Decent quality, satisfied with the purchase."
Vaishna Fashion Women's Full Coverage Bra,2.27,Not up to the mark. Expected better.
Wolfie Pro Women's Push-up Bra,3.78,Value for money but has some minor issues.
Vaishna Fashion Women's Full Coverage Bra,3.74,Value for money but has some minor issues.
S4S Stylish Women's Push-up Bra,3.2,Value for money but has some minor issues.
Oleva Full Coverage Bra,4.01,Loved it! Great quality and value for money.
Ladyland Liz Women's Full Coverage Bra,5.0,Loved it! Great quality and value for money.
PrivateLifes Polka Lace Women's T-Shirt Bra,4.22,Amazing experience using this. Will buy again!
Lovinoform Latest Comfortable Stylist Non Padded Black Cotton Women's Full Coverage Bra,4.67,Loved it! Great quality and value for money.
Hemali Maroon Women's T-Shirt Bra,3.5,Value for money but has some minor issues.
Luxemburg Bandaeu Women's Tube Bra,4.87,Amazing experience using this. Will buy again!
Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,4.98,Loved it! Great quality and value for money.
S4S Stylish Women's Push-up Bra,4.5,Loved it! Great quality and value for money.
Two Dots Comfortable Women's Sports Bra,2.03,"Average product, not worth the price."
Grafion by Grafion - Comfort Feel Women's Tube Bra,2.23,"Average product, not worth the price."
Sherry Velentine Women's Full Coverage Bra,4.46,Loved it! Great quality and value for money.
Glus Frontopen Women's Push-up Bra,3.37,"Good product, but could be better."
Grafion Comfortable Women's Full Coverage Bra,3.64,"Good product, but could be better."
Ploomz Fashion Women's Push-up Bra,2.31,"Average product, not worth the price."
Wolfie Fashion Women's Full Coverage Bra,3.26,Value for money but has some minor issues.
PrettySecrets Fashion Women's Push-up Bra,5.0,Loved it! Great quality and value for money.
Magiq Zuhi Women's Full Coverage Bra,1.0,Not as described. Waste of money.
S4S Printed Women's Full Coverage Bra,4.67,Loved it! Great quality and value for money.
Oleva Women's Full Coverage Bra,1.0,Very disappointed. Poor quality.
"ShowTime Women's Full Coverage, T-Shirt Bra",3.68,"Decent quality, satisfied with the purchase."
Status Women's Minimizer Bra,3.78,"Good product, but could be better."
Ladyland BOBBY Women's Full Coverage Bra,2.19,Has some flaws but works okay.
S4S Stylish Women's Push-up Bra,4.47,Excellent product! Highly recommended.
Younky Fashion Women's Full Coverage Bra,2.02,Has some flaws but works okay.
S4S Stylish Women's Push-up Bra,4.8,Amazing experience using this. Will buy again!
S4S Stylish Women's Push-up Bra,3.06,"Decent quality, satisfied with the purchase."
S4S Stylish Women's Push-up Bra,3.97,"Decent quality, satisfied with the purchase."
Luxemburg Strapless Bandaeu Women's Tube Bra,4.16,Amazing experience using this. Will buy again!
Younky Fashion Women's Full Coverage Bra,4.86,Amazing experience using this. Will buy again!
La Verite Pro Women's Tube Bra,4.07,Loved it! Great quality and value for money.
Grafion Comfortable Women's Full Coverage Bra,4.87,Loved it! Great quality and value for money.
Urbaano Women's Full Coverage Bra,3.34,"Good product, but could be better."
S4S Women's Full Coverage Bra,4.76,Excellent product! Highly recommended.
Oleva Women's Full Coverage Bra,2.3,Has some flaws but works okay.
Sonari D-14 Women's Full Coverage Bra,2.76,Not up to the mark. Expected better.
Two Dots Comfortable Women's Sports Bra,3.4,"Decent quality, satisfied with the purchase."
Urbaano Women's Full Coverage Bra,2.22,Not up to the mark. Expected better.
Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,4.04,Amazing experience using this. Will buy again!
Ploomz Fashion Women's T-Shirt Bra,4.71,Amazing experience using this. Will buy again!
Vaishna Pro Women's Full Coverage Bra,3.73,Value for money but has some minor issues.
S4S Stylish Women's Push-up Bra,3.54,"Good product, but could be better."
S4S Stylish Women's Push-up Bra,4.73,Excellent product! Highly recommended.
Zet Zone Fashionable Women's Full Coverage Bra,4.2,Excellent product! Highly recommended.
"ShowTime Women's Full Coverage, T-Shirt Bra",3.24,"Decent quality, satisfied with the purchase."
S4S Comfortable Women's Full Coverage Bra,4.72,Excellent product! Highly recommended.
Ploomz Women's Full Coverage Bra,4.29,Excellent product! Highly recommended.
Hemali Green Women's T-Shirt Bra,4.0,Loved it! Great quality and value for money.
Ploomz Fashion Women's Full Coverage Bra,2.53,Has some flaws but works okay.
S4S Stylish Women's Push-up Bra,4.8,Loved it! Great quality and value for money.
Vivity Women's Plunge Bra,3.8,"Decent quality, satisfied with the purchase."
Ploomz Fashion Women's Full Coverage Bra,2.89,"Average product, not worth the price."
"ShowTime Women's Full Coverage, T-Shirt Bra",4.91,Loved it! Great quality and value for money.
"ShowTime Women's Full Coverage, T-Shirt Bra",4.95,Amazing experience using this. Will buy again!
S4S Printed Women's Full Coverage Bra,3.26,"Decent quality, satisfied with the purchase."
Madaam NonPadded Women's Tube Bra,2.5,Has some flaws but works okay.
Two Dots Comfortable Women's Sports Bra,3.19,Value for money but has some minor issues.
Ploomz Fashion Women's Push-up Bra,4.11,Loved it! Great quality and value for money.
S4S Stylish Women's Push-up Bra,4.28,Excellent product! Highly recommended.
Two Dots Comfortable Women's Sports Bra,2.47,"Average product, not worth the price."
Glus Angellove Women's T-Shirt Bra,2.99,"Average product, not worth the price."
Younky Fashion Women's Full Coverage Bra,3.79,"Decent quality, satisfied with the purchase."
"ShowTime Women's Full Coverage, T-Shirt Bra",4.75,Loved it! Great quality and value for money.
Status Mansi Cream Black Women's Push-up Bra,3.91,Value for money but has some minor issues.
ShowTime Women's T-Shirt Bra,2.02,Has some flaws but works okay.
S4S Comfortable Women's Full Coverage Bra,4.16,Loved it! Great quality and value for money.
Younky Fashion Women's Full Coverage Bra,3.5,Value for money but has some minor issues.
Roopsi Vastram Harshi-C Women's Balconette Bra,4.61,Amazing experience using this. Will buy again!
S4S Women's Full Coverage Bra,4.35,Loved it! Great quality and value for money.
Grafion Comfortable Women's Full Coverage Bra,2.12,Not up to the mark. Expected better.
Oleva Full Coverage Bra,4.13,Amazing experience using this. Will buy again!
S4S Stylish Women's Push-up Bra,4.55,Amazing experience using this. Will buy again!
Urbaano Lace Bra Women's Full Coverage Bra,3.6,"Decent quality, satisfied with the purchase."
S4S Comfortable Women's Full Coverage Bra,2.74,"Average product, not worth the price."
S4S Stylish Women's Full Coverage Bra,4.96,Amazing experience using this. Will buy again!
Vivity Women's Plunge Bra,1.0,Very disappointed. Poor quality.
Magiq Nice Merry Women's Push-up Bra,5.0,Loved it! Great quality and value for money.
S4S Stylish Women's Push-up Bra,4.61,Loved it! Great quality and value for money.
Ladyland Dia Women's Full Coverage Bra,5.0,Excellent product! Highly recommended.
Wolfie Polkadotturqoise105 Women's Push-up Bra,5.0,Loved it! Great quality and value for money.
Ploomz Fashion Women's T-Shirt Bra,5.0,Amazing experience using this. Will buy again!
S4S Women's Full Coverage Bra,4.71,Excellent product! Highly recommended.
Ploomz Women's T-Shirt Bra,4.02,Excellent product! Highly recommended.
S4S Stylish Women's Full Coverage Bra,2.01,Not up to the mark. Expected better.
Luxemburg Sports Women's Push-up Bra,4.1,Excellent product! Highly recommended.
Wolfie RibbonMaroon118 Women's Push-up Bra,5.0,Excellent product! Highly recommended.
Magiq Ado tube Women's Tube Bra,3.75,"Decent quality, satisfied with the purchase."
Status Fashion Women's Full Coverage Bra,2.97,"Average product, not worth the price."
Vaishna Pro Women's Full Coverage Bra,4.97,Excellent product! Highly recommended.
Younky Fashion Women's Full Coverage Bra,3.36,"Good product, but could be better."
PrivateLifes Polka Lace Women's T-Shirt Bra,4.94,Amazing experience using this. Will buy again!
Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,2.77,Not up to the mark. Expected better.
Ploomz Fashion Women's Full Coverage Bra,3.09,"Good product, but could be better."
Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,2.45,Not up to the mark. Expected better.
S4S Stylish Women's Full Coverage Bra,2.91,Has some flaws but works okay.
PrivateLifes Strapless Women's Push-up Bra,3.28,"Decent quality, satisfied with the purchase."
La Verite Pro Women's Tube Bra,3.99,Value for money but has some minor issues.
Ploomz Fashion Women's Full Coverage Bra,1.0,Not as described. Waste of money.
S4S Comfortable Women's Full Coverage Bra,4.16,Loved it! Great quality and value for money.
S4S Women's Full Coverage Bra,3.72,Value for money but has some minor issues.
S4S Stylish Women's Full Coverage Bra,2.43,"Average product, not worth the price."
Vivity Women's Plunge Bra,4.0,Loved it! Great quality and value for money.
Riya Gold Women's Full Coverage Bra,4.02,Loved it! Great quality and value for money.
Ploomz Women's T-Shirt Bra,3.03,Value for money but has some minor issues.
Younky Fashion Women's Full Coverage Bra,3.51,"Decent quality, satisfied with the purchase."
S4S Stylish Women's Push-up Bra,4.35,Loved it! Great quality and value for money.
Wolfie LeoBeige107 Women's Push-up Bra,2.41,"Average product, not worth the price."
JSR Paris Beauty COTTON NET Women's Full Coverage Bra,2.65,"Average product, not worth the price."
"ShowTime Women's Full Coverage, T-Shirt Bra",2.26,Not up to the mark. Expected better.
Ploomz Women's Push-up Bra,2.97,"Average product, not worth the price."
Ladyland BOBBY Women's Full Coverage Bra,5.0,Excellent product! Highly recommended.
Ploomz Women's T-Shirt Bra,4.1,Loved it! Great quality and value for money.
Vaishna Fashion Women's Full Coverage Bra,4.44,Loved it! Great quality and value for money.
S4S Comfortable Women's Full Coverage Bra,4.69,Amazing experience using this. Will buy again!
S4S Stylish Women's Push-up Bra,2.0,Has some flaws but works okay.
Glus LiftU Women's Push-up Bra,3.13,Value for money but has some minor issues.
PrivateLifes Strapless Women's Push-up Bra,3.09,"Good product, but could be better."
Urbaano Lace Bra Women's Full Coverage Bra,2.06,Not up to the mark. Expected better.
